93661437,Benaura,Benaura,BCN,41.437871,2.207792
211212151,Carretera del Tibidabo,Carretera del Tibidabo,BCN,41.427126,2.123238
204905141,Carretera la catalana,Carretera la catalana,BCN,41.42584,2.218906
2246301529,Castelldefels,Castelldefels,CAT,41.2653586,1.9543445
